node,1614,741,0,Campus,,FALSE,NONE
node,1614,741,0,Campus,,FALSE,NONE
node,1614,741,0,Campus,,FALSE,NONE
KH-Side-Entrance,1588,715,0,Campus,,TRUE,ENTRANCE
node,1641,710,0,Campus,,FALSE,NONE
node,1641,710,0,Campus,,FALSE,NONE
node,1641,710,0,Campus,,FALSE,NONE
node,1652,624,0,Campus,,FALSE,NONE
node,1652,624,0,Campus,,FALSE,NONE
node,1652,624,0,Campus,,FALSE,NONE
KH-Front-Entrance,1588,652,0,Campus,,TRUE,ENTRANCE
node,1677,739,0,Campus,,FALSE,NONE
node,1677,739,0,Campus,,FALSE,NONE
node,1677,739,0,Campus,,FALSE,NONE
node,1503,937,0,Campus,,FALSE,NONE
node,1503,937,0,Campus,,FALSE,NONE
node,1503,937,0,Campus,,FALSE,NONE
node,1559,843,0,Campus,,FALSE,NONE
node,1559,843,0,Campus,,FALSE,NONE
node,1559,843,0,Campus,,FALSE,NONE
node,1530,875,0,Campus,,FALSE,NONE
node,1530,875,0,Campus,,FALSE,NONE
node,1530,875,0,Campus,,FALSE,NONE
node,1497,872,0,Campus,,FALSE,NONE
node,1497,872,0,Campus,,FALSE,NONE
node,1497,872,0,Campus,,FALSE,NONE
node,1472,1044,0,Campus,,FALSE,NONE
node,1472,1044,0,Campus,,FALSE,NONE
node,1472,1044,0,Campus,,FALSE,NONE
node,1430,999,0,Campus,,FALSE,NONE
node,1430,999,0,Campus,,FALSE,NONE
node,1430,999,0,Campus,,FALSE,NONE
node,1423,943,0,Campus,,FALSE,NONE
node,1423,943,0,Campus,,FALSE,NONE
node,1423,943,0,Campus,,FALSE,NONE
node,1461,924,0,Campus,,FALSE,NONE
node,1461,924,0,Campus,,FALSE,NONE
node,1461,924,0,Campus,,FALSE,NONE
node,1397,883,0,Campus,,FALSE,NONE
node,1397,883,0,Campus,,FALSE,NONE
node,1397,883,0,Campus,,FALSE,NONE
node,1367,926,0,Campus,,FALSE,NONE
node,1367,926,0,Campus,,FALSE,NONE
node,1367,926,0,Campus,,FALSE,NONE
node,1554,752,0,Campus,,FALSE,NONE
node,1064,487,0,Campus,,FALSE,NONE
node,1060,547,0,Campus,,FALSE,NONE
node,1029,478,0,Campus,,FALSE,NONE
node,984,440,0,Campus,,FALSE,NONE
node,1013,607,0,Campus,,FALSE,NONE
node,1029,542,0,Campus,,FALSE,NONE
node,953,607,0,Campus,,FALSE,NONE
CC-Back-Entrance,1007,646,0,Campus,,TRUE,ENTRANCE
HH-Side-Entrance,927,536,0,Campus,,TRUE,ENTRANCE
HH-Back-Entrance,975,509,0,Campus,,TRUE,ENTRANCE
HH-Front-Entrance,949,467,0,Campus,,TRUE,ENTRANCE
HG-CC-Entrance,1102,775,0,Campus,,TRUE,ENTRANCE
HG-Back-Entrance,1034,881,0,Campus,,TRUE,ENTRANCE
HG-Tree-Entrance,1069,944,0,Campus,,TRUE,ENTRANCE
node,1015,924,0,Campus,,FALSE,NONE
node,1124,955,0,Campus,,FALSE,NONE
node,1124,955,0,Campus,,FALSE,NONE
node,1034,814,0,Campus,,FALSE,NONE
node,1034,814,0,Campus,,FALSE,NONE
node,1034,814,0,Campus,,FALSE,NONE
node,1324,1097,0,Campus,,FALSE,NONE
node ,1222,1077,0,Campus,,FALSE,NONE
node,1504,624,0,Campus,,FALSE,NONE
